Date	Type	Raion	Location	Name	Question	TypeQuestion	Answer
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	New services and activities, including on computers  	textaria	pregătirea temelor pentru acasă                          zilnic 2-3 persoane
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of consultations in June	numeric	93
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Communication	numeric	7
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Education	numeric	59
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Culture and Leisure	numeric	4
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Electronic Governance	numeric	0
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Health	numeric	5
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Economic Development	numeric	8
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Digital Inclusion	numeric	10
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Other consultations	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of each training 	text	familiarizarea cu calculatorul
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	2014-01-30
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	2014-01-30
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The total hours per training	numeric	2
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	1
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The group of the participants	text	profesoară - pensionată
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of training	text	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of hours per training, duration in hours	numeric	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Target group of participants	text	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of training	text	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of hours per training, duration in hours	numeric	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Target group of participants	text	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories (max. 1000 symbols)	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Add a question	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Add a feedback	textaria	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of all new unique users to library 	numeric	27
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unique users of each gender (female) 	numeric	16
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unic users of each gender (male)	numeric	11
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	0-16 years	numeric	11
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	17-30 year	numeric	9
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	31-57 year	numeric	5
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	58 - ... year	numeric	2
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of physical visits during this month 	numeric	936
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Does your library have a web page either on your own site or on social media?	dropdown	No
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	If answered yes to previous question, indicate number of visits.	numeric	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using Novateca workstations 	numeric	142
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of loans of library materials 	numeric	1917
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of event visitors/persons	numeric	15
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	New services and activities, including on computers  	textaria	Pregătirea temelor pentru acasă, zilnic 2-3 persoane .                                        La portița cu amintiri a vârstei de argint - serviciu nou pentru doamnele de vârsta a treia, lunar, 15 persoane.
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of consultations in June	numeric	85
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Communication	numeric	9
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Education	numeric	53
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Culture and Leisure	numeric	8
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Electronic Governance	numeric	0
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Health	numeric	5
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Economic Development	numeric	3
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Digital Inclusion	numeric	7
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Other consultations	textaria	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of each training 	text	familiarizarea cu calculatorul
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	2014-03-21
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	2014-03-21
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The total hours per training	numeric	3
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	1
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The group of the participants	text	magazioner la grăginiță
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	Sîrbu Valentin - voluntar al bibliotecii
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of training	text	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Target group of participants	text	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of training	text	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of hours per training, duration in hours	numeric	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Target group of participants	text	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories (max. 1000 symbols)	textaria	Un succes luna aceasta a fost reîncadrarea doamnelor de vârsta a treia în viața comunității. Din discuțiile cu dumnealor fiind utilizatoare a bibliotecii am constatat că dumnealor fiind pensionare, având timp liber mai mult decât obișnuiau se simt intru-n fel izolate și fără de folos. Astfel lunar 15 doamne (sper ca numărul lor să crească) se vor aduna la bibliotecă la o ceașcă de ceai unde vor asculta melodiile preferate, vor viziona filmul îndrăgit ori recomandat de prieteni discutând pe diverse teme ce le preocupă având posibilitatea să comunice și să-și petreacă timpul pe o notă mai veselă înfrumusețându-le viața. Cred că e un succes privindu-le la plecare cât de bucuroase și bine dispuse erau întrebând când va fi următoarea întâlnire aducându-mi mulțumiri pentru faptul că m-am gândit la dumnealor.
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories	textaria	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories	textaria	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Add a question	textaria	
2014-02-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Add a feedback	textaria	
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of all new unique users to library 	numeric	19
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unique users of each gender (female) 	numeric	11
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unic users of each gender (male)	numeric	8
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	0-16 years	numeric	8
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	17-30 year	numeric	7
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	31-57 year	numeric	3
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	58 - ... year	numeric	1
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of physical visits during this month 	numeric	983
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Does your library have a web page either on your own site or on social media?	dropdown	No
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	If answered yes to previous question, indicate number of visits.	numeric	0
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using Novateca workstations 	numeric	153
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of loans of library materials 	numeric	1998
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of event visitors/persons	numeric	39
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	New services and activities, including on computers  	textaria	pregătirea temelor pentru acasă 2-3 persoane pe zi       Consiliul Tinerilor-noi oportunități în promovarea valorilor spirituale    -   o dată pe lună, săptămânal dacă este necesar , 27 persoane                     La portița cu amintiri a vârstei de argint - lunar  14 persoane
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	How many people work in the library? Please include all staff members (librarians & support).	numeric	2
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of consultations	numeric	87
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Communication	numeric	5
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Education	numeric	58
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Culture and Leisure	numeric	17
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Electronic Governance	numeric	0
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Health	numeric	2
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Economic Development	numeric	1
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Digital Inclusion	numeric	4
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Other consultations	textaria	
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of each training 	text	familiarizarea cu calculatorul, lucrul cu skypul
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	2014-03-23
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	2014-03-23
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The total hours per training	numeric	2
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	2
2014-03-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The group of the participants	text	pensionari
